
BP Nash,9,7,3,104,39,26,141,0,0,0,73.75
RP Singh,58,20,10,104,23,10.4,242,3,0,0,42.97
K Birkenstock,5,5,0,103,61,20.6,193,2,1,0,53.36
MW Priest,18,14,4,103,24,10.3,225,2,0,0,45.77
G Toka,7,6,0,103,29,17.16,190,0,0,0,54.21
JW Wilson,6,6,1,103,44,20.6,112,1,0,0,91.96
Ehsan Khan,15,12,3,102,27,11.33,228,2,0,0,44.73
Waqas Barkat,10,10,2,102,27,12.75,184,3,0,0,55.43
D Wiese,6,6,1,102,41,20.4,115,0,0,0,88.69
Arshad Laeeq,6,6,1,101,43,20.2,215,1,0,0,46.97
XJ Doherty,60,23,16,101,15,14.42,184,2,0,0,54.89
ERNS Fernando,7,5,0,101,36,20.2,216,2,0,0,46.75
RO Hinds,14,9,3,101,18,16.83,170,0,0,0,59.41
WR James,11,8,1,101,29,14.42,255,1,0,0,39.6
Kuldeep Yadav,56,20,12,101,19,12.62,173,1,0,0,58.38
TA Lloyd,3,3,0,101,49,33.66,228,0,0,0,44.29
Tabarak Dar,4,4,0,101,36,25.25,175,0,0,0,57.71
GB Troup,22,12,8,101,39,25.25,140,0,0,0,72.14
S Amarnath,3,3,0,100,62,33.33,119,0,1,0,84.03
S Elworthy,39,16,8,100,23,12.5,160,3,0,0,62.5
AC Evans,36,18,8,100,28,10,157,2,0,0,63.69
MG Hughes,33,17,8,100,20,11.11,134,3,0,0,74.62
Shahzaib Hasan,3,3,0,100,50,33.33,113,0,1,0,88.49
NMK Smith,7,6,1,100,31,20,132,0,0,0,75.75
A Zampa,48,20,5,100,22,6.66,159,3,0,0,62.89
Akshay Homraj,4,4,0,99,34,24.75,135,0,0,0,73.33
LV Garrick,3,3,0,99,76,33,204,0,1,0,48.52
AFG Griffith,9,8,1,99,47,14.14,177,0,0,0,55.93
Irfan Ahmed,6,6,0,99,37,16.5,125,1,0,0,79.2
BC Rose,2,2,0,99,54,49.5,210,0,1,0,47.14
Saad Nasim,3,3,1,99,77,49.5,124,1,1,0,79.83
Sandeep Goud,5,4,1,99,67,33,112,2,1,0,88.39
DCC Borden,12,11,4,98,24,14,195,2,0,0,50.25
GJ Crocker,6,5,1,98,50,24.5,105,0,1,0,93.33
EJ Gray,10,7,1,98,38,16.33,230,0,0,0,42.6
LR Johnson,6,6,0,98,51,16.33,175,1,1,0,56
I Maraj,6,6,1,98,53,19.6,264,2,1,0,37.12
Mohammad Ishaq,5,5,1,98,51,24.5,130,0,1,0,75.38
GC Small,53,24,9,98,18,6.53,188,6,0,0,52.12
Sohrawordi Shuvo,17,10,3,98,20,14,135,0,0,0,72.59
GM Ewing,7,7,0,97,46,13.85,137,2,0,0,70.8
AL Kandappah,2,2,1,97,69,97,156,0,1,0,62.17
RB Kerr,4,4,1,97,87,32.33,159,0,1,0,61
Manzoor Akhtar,7,4,0,97,44,24.25,147,0,0,0,65.98
Azhar Hossain,7,7,0,96,54,13.71,266,0,1,0,36.09
MP Bicknell,7,6,2,96,31,24,104,0,0,0,92.3
RE van der Merwe,15,8,3,96,57,19.2,95,1,1,0,101.05
Aamer Yamin,4,3,2,95,62,95,96,0,1,0,98.95
D Daesrath,4,3,0,95,40,31.66,137,0,0,0,69.34
AA Donald,164,40,18,95,13,4.31,279,12,0,0,34.05
Mohammad Tauqir,11,9,2,95,55,13.57,164,0,1,0,57.92
HK Olonga,50,27,14,95,31,7.3,163,6,0,0,58.28
JS Patel,43,15,8,95,34,13.57,162,1,0,0,58.64
KL Tucker,12,12,2,95,34,9.5,246,1,0,0,38.61
Aarif Sheikh,6,6,1,94,29,18.8,176,1,0,0,53.4
PC de Silva,7,7,1,94,44,15.66,112,0,0,0,83.92
VC Drakes,34,17,5,94,25,7.83,174,2,0,0,54.02
GFJ Liebenberg,4,4,0,94,39,23.5,199,0,0,0,47.23
Mohammed Qasim,5,5,0,94,41,18.8,188,0,0,0,50
LJ Tucker,5,5,1,94,56,23.5,103,1,1,0,91.26
S Abid Ali,5,3,0,93,70,31,132,0,1,0,70.45
Kabir Ali,14,9,3,93,39,15.5,108,2,0,0,86.11
PVD Chameera,23,14,7,93,19,13.28,150,1,0,0,62
MR Gillespie,32,14,8,93,28,15.5,118,1,0,0,78.81
V Mehra,6,6,1,92,43,18.4,202,0,0,0,45.54
BC Strang,49,26,8,92,18,5.11,220,5,0,0,41.81
SJ Harmison,58,25,14,91,18,8.27,141,3,0,0,64.53
JV Harris,6,6,0,91,31,15.16,204,0,0,0,44.6
SG Peall,21,15,1,91,21,6.5,150,4,0,0,60.66
DP Samaraweera,5,4,0,91,49,22.75,169,0,0,0,53.84
RT Lyons,25,14,10,90,28,22.5,147,0,0,0,61.22
GB Murgatroyd,6,6,0,90,52,15,145,2,1,0,62.06
A Nao,13,11,9,90,46,45,83,0,0,0,108.43
A Ratra,12,8,1,90,30,12.85,127,0,0,0,70.86
Aamer Hanif,5,4,2,89,36,44.5,128,0,0,0,69.53
FA Allen,12,10,3,89,51,12.71,101,1,1,0,88.11
Bilawal Bhatti,10,7,1,89,39,14.83,75,1,0,0,118.66
JJ van der Wath,10,8,2,89,37,14.83,70,3,0,0,127.14
VB Chandrasekhar,7,7,0,88,53,12.57,162,0,1,0,54.32
NK Patel,6,5,0,88,40,17.6,134,0,0,0,65.67
Raees Ahmadzai,5,4,1,88,39,29.33,137,0,0,0,64.23
AJ Traicos,27,17,9,88,19,11,175,1,0,0,50.28
Anil Dalpat,15,10,3,87,37,12.42,136,1,0,0,63.97
H Hiri,7,7,3,87,31,21.75,137,1,0,0,63.5
K Jethi,3,3,1,87,46,43.5,79,0,0,0,110.12
Suraj Kumar,5,4,1,87,35,29,144,0,0,0,60.41
RM Ellison,14,12,4,86,24,10.75,110,0,0,0,78.18
BD Julien,12,8,2,86,26,14.33,148,1,0,0,58.1
EH Mattis,2,2,0,86,62,43,190,0,1,0,45.26
AD Mullally,50,25,10,86,20,5.73,238,6,0,0,36.13
RK Paudel,4,4,0,86,55,21.5,111,0,1,0,77.47
WB Rankin,73,32,19,86,18,6.61,198,4,0,0,43.43
R Vinay Kumar,31,13,4,86,27,9.55,146,2,0,0,58.9
BV Vitori,24,14,3,86,20,7.81,90,5,0,0,95.55
W Watson,61,24,13,86,21,7.81,180,3,0,0,47.77
PB Dassanayake,16,10,2,85,20,10.62,142,0,0,0,59.85
PJC Hoffmann,18,14,3,85,31,7.72,69,3,0,0,123.18
KAD Hurdle,19,13,5,85,22,10.62,101,2,0,0,84.15
SI Mahmood,26,15,4,85,22,7.72,101,3,0,0,84.15
KJ Barnett,1,1,0,84,84,84,146,0,1,0,57.53
IG Butler,26,13,5,84,25,10.5,154,2,0,0,54.54
SF Dukanwala,5,4,2,84,40,42,139,0,0,0,60.43
VB John,45,19,10,84,15,9.33,152,3,0,0,55.26
GI Maiden,7,6,2,84,31,21,133,1,0,0,63.15
Saqib Ali,5,5,1,84,25,21,129,0,0,0,65.11
Younis Ahmed,2,2,0,84,58,42,151,0,1,0,55.62
OAC Banks,5,5,0,83,33,16.6,149,0,0,0,55.7
GH Bodi,2,2,0,83,51,41.5,132,0,1,0,62.87
AG Davies,5,5,1,83,32,20.75,154,1,0,0,53.89
LHD Dilhara,9,9,0,83,29,9.22,107,1,0,0,77.57
DJM Short,4,4,1,83,47,27.66,99,1,0,0,83.83
R Strydom,9,6,0,83,37,13.83,155,0,0,0,53.54
RGD Willis,64,22,14,83,24,10.37,157,4,0,0,52.86
RR David,4,3,0,82,48,27.33,170,0,0,0,48.23
C Hemraj,6,6,0,82,32,13.66,98,0,0,0,83.67
LJ Koen,5,5,0,82,28,16.4,169,1,0,0,48.52
DB Kotze,6,6,1,82,27,16.4,135,0,0,0,60.74
Nasir Aziz,5,3,0,82,60,27.33,125,0,1,0,65.6
RD Robinson,2,2,0,82,70,41,143,0,1,0,57.34
MC Henriques,11,10,1,81,18,9,119,0,0,0,68.06
Mahbubul Alam,5,2,0,81,59,40.5,71,0,1,0,114.08
AM Phangiso,21,13,2,81,20,7.36,162,3,0,0,50
GA Rogers,13,8,3,81,26,16.2,169,1,0,0,47.92
Shahid Wasif,10,7,0,81,45,11.57,163,1,0,0,49.69
JJ Smit,5,5,1,81,33,20.25,114,0,0,0,71.05
S Sriram,8,7,1,81,57,13.5,135,1,1,0,60
Syed Rasel,52,27,11,81,15,5.06,185,5,0,0,43.78
JNT Vare,9,9,1,81,28,10.12,110,0,0,0,73.63
Jai P Yadav,12,7,3,81,69,20.25,123,2,1,0,65.85
Aftab Alam,27,17,10,80,16,11.42,107,3,0,0,74.76
G Goudie,16,11,3,80,23,10,99,2,0,0,80.8
TR Gripper,8,8,0,80,26,10,187,1,0,0,42.78
Hammad Azam,11,7,2,80,36,16,131,0,0,0,61.06
PWE Rawson,10,8,3,80,24,16,123,1,0,0,65.04
SK Sharma,23,12,4,80,28,10,135,2,0,0,59.25
TD Astle,9,5,2,79,49,26.33,77,0,0,0,102.59
S Badrinath,7,6,1,79,27,15.8,172,0,0,0,45.93
Shahadat Hossain,51,27,17,79,16,7.9,151,3,0,0,52.31
MHN Walker,17,11,3,79,20,9.87,170,1,0,0,46.47
UT Yadav,75,24,14,79,18,7.9,134,4,0,0,58.95
AC Dale,30,12,8,78,15,19.5,136,1,0,0,57.35
MF Kent,5,5,1,78,33,19.5,133,0,0,0,58.64
Mustafizur Rahman,56,27,17,78,18,7.8,136,4,0,0,57.35
MW Rushmere,4,4,0,78,35,19.5,174,0,0,0,44.82
Sami Aslam,4,4,0,78,45,19.5,117,0,0,0,66.66
MH Tissera,3,3,0,78,52,26,147,0,1,0,53.06
NM Lyon,29,14,10,77,30,19.25,83,1,0,0,92.77
KJ Abbott,28,13,4,76,23,8.44,126,1,0,0,60.31
TL Best,26,16,8,76,24,9.5,125,1,0,0,60.8
SS Cottrell,30,14,7,76,17,10.85,103,1,0,0,73.78
IG Holland,4,4,0,76,44,19,92,0,0,0,82.6
CA Lynn,4,4,0,75,44,18.75,89,1,0,0,84.26
AP Sheahan,3,3,0,75,50,25,124,0,1,0,60.48
KDK Vithanage,6,6,1,75,27,15,90,0,0,0,83.33
NG Jones,14,9,4,74,25,14.8,102,0,0,0,72.54
MS Kasprowicz,43,13,9,74,28,18.5,89,2,0,0,83.14
PWA Mulder,10,8,3,74,19,14.8,89,0,0,0,83.14
MM Patel,70,27,16,74,15,6.72,112,4,0,0,66.07
Yasir Arafat,11,8,3,74,27,14.8,110,0,0,0,67.27
FH Edwards,50,22,14,73,13,9.12,160,2,0,0,45.62
CK Langeveldt,72,21,10,73,12,6.63,124,1,0,0,58.87
EB McSweeney,16,14,5,73,18,8.11,119,2,0,0,61.34
GR Sealy,3,3,0,73,45,24.33,149,0,0,0,48.99
CS Serjeant,3,3,0,73,46,24.33,158,0,0,0,46.2
R Telemachus,37,15,3,73,29,6.08,94,2,0,0,77.65
AL Wadekar,2,2,0,73,67,36.5,90,0,1,0,81.11
DS Weerakkody,3,3,0,73,58,24.33,66,0,1,0,110.6
G Blakeney,2,2,0,72,42,36,69,0,0,0,104.34
TG Hogan,16,12,4,72,27,9,95,1,0,0,75.78
BA Murphy,31,17,8,72,20,8,130,1,0,0,55.38
OL Pitcher,5,5,0,72,30,14.4,217,1,0,0,33.17
I Sharma,80,28,13,72,13,4.8,203,5,0,0,35.46
S Viswanath,22,12,4,72,23,9,139,0,0,0,51.79
CJ Adams,5,4,0,71,42,17.75,144,0,0,0,49.3
DI Allan,5,5,0,71,27,14.2,153,0,0,0,46.4
SA Edwards,4,3,1,71,44,35.5,81,0,0,0,87.65
EH Hutchinson,4,3,1,71,42,35.5,49,0,0,0,144.89
MJG Rippon,6,4,1,71,51,23.66,112,0,1,0,63.39
JDF Vandersay,12,7,1,71,25,11.83,166,1,0,0,42.77
KED Carroll,6,6,0,70,28,11.66,126,1,0,0,55.55
SR Gillespie,19,11,5,70,18,11.66,106,1,0,0,66.03
Shuvagata Hom,4,3,1,70,35,35,86,0,0,0,81.39
MJ Smith,5,5,0,70,31,14,159,1,0,0,44.02
RD Steede,8,7,1,70,20,11.66,142,0,0,0,49.29
Ashraf Ali,16,9,5,69,19,17.25,135,1,0,0,51.11
SR Clark,39,12,7,69,16,13.8,88,1,0,0,78.4
AC Dawson,19,7,4,69,23,23,67,0,0,0,102.98
Y Goonasekera,3,3,0,69,35,23,104,0,0,0,66.34
SP Khakurel,2,2,0,69,50,34.5,130,0,1,0,53.07
Mujeeb Ur Rahman,40,21,10,69,15,6.27,79,7,0,0,87.34
TP Visee,2,2,0,69,41,34.5,56,0,0,0,123.21
FS Crockwell,2,2,0,68,45,34,104,0,0,0,65.38
TGJ Gruijters,5,4,1,68,32,22.66,116,0,0,0,58.62
OJ Hairs,5,5,0,68,27,13.6,100,0,0,0,68
Iftikhar Ahmed,4,4,2,68,32,34,73,0,0,0,93.15
RK Illingworth,25,11,5,68,14,11.33,119,0,0,0,57.14
Jatinder Singh,5,5,0,68,23,13.6,137,1,0,0,49.63
Junaid Khan,76,31,17,68,25,4.85,127,6,0,0,53.54
SO Ngoche,14,12,3,68,28,7.55,119,4,0,0,57.14
Nurul Hasan,2,2,0,68,44,34,70,0,0,0,97.14
JA Richardson,12,7,2,68,29,13.6,84,0,0,0,80.95
M Sheikh,21,15,5,68,15,6.8,123,2,0,0,55.28
SJ Cook,4,4,0,67,35,16.75,118,1,0,0,56.77
SG Davies,4,4,0,67,45,16.75,173,0,0,0,38.72
Junaid Siddiqui,9,8,3,67,25,13.4,144,1,0,0,46.52
N Madziva,12,12,3,67,25,7.44,138,2,0,0,48.55
HJC Mol,11,9,1,67,23,8.37,183,2,0,0,36.61
Nadeem Ahmed,25,16,4,67,14,5.58,151,1,0,0,44.37
V Pollard,3,2,0,67,55,33.5,145,0,1,0,46.2
Shapoor Zadran,44,27,17,67,17,6.7,160,4,0,0,41.87
IS Sodhi,31,13,2,67,24,6.09,88,4,0,0,76.13
Waqas Khan,8,5,1,67,35,16.75,137,0,0,0,48.9
PR Adams,24,9,5,66,33,16.5,124,2,0,0,53.22
Akhtar Sarfraz,4,4,0,66,25,16.5,99,0,0,0,66.66
RJ Bright,11,8,4,66,19,16.5,122,1,0,0,54.09
Sharafuddin Ashraf,17,10,3,66,21,9.42,100,2,0,0,66
OO Bascome,6,6,0,65,20,10.83,145,0,0,0,44.82
KCG Benjamin,26,13,7,65,17,10.83,80,1,0,0,81.25
RD King,50,23,14,65,12,7.22,203,5,0,0,32.01
RG Petrie,12,8,3,65,21,13,109,1,0,0,59.63
Saeed Azad,4,4,0,65,31,16.25,131,0,0,0,49.61
VA Holder,12,6,1,64,30,12.8,85,1,0,0,75.29
H Osinde,42,28,13,64,21,4.26,130,7,0,0,49.23
KF Semple,7,6,0,64,23,10.66,165,0,0,0,38.78
RO Hussain,8,8,1,63,17,9,143,0,0,0,44.05
PD McGlashan,4,2,1,63,56,63,51,0,1,0,123.52
MQ Sheikh,7,7,1,63,23,10.5,140,0,0,0,45
Taijul Islam,6,4,1,63,39,21,77,0,0,0,81.81
Adnan Akmal,5,4,1,62,27,20.66,89,0,0,0,69.66
SD Anurasiri,45,18,12,62,11,10.33,143,2,0,0,43.35
DE Budge,3,3,0,62,27,20.66,70,0,0,0,88.57
PG Coman,3,3,0,62,38,20.66,104,1,0,0,59.61
CE Cuffy,41,22,8,62,17,4.42,125,5,0,0,49.6
LH Ferguson,36,15,7,62,19,7.75,125,4,0,0,49.6
SN Netravalkar,9,7,3,62,19,15.5,91,0,0,0,68.13
JB Reva,9,7,1,62,36,10.33,83,1,0,0,74.69
Shaheedur Rahman,2,2,0,62,37,31,108,0,0,0,57.4
Azhar Saeed,7,7,0,61,32,8.71,195,1,0,0,31.28
Dolar Mahmud,7,4,0,61,41,15.25,44,2,0,0,138.63
BT Foakes,1,1,1,61,61,0,76,0,1,0,80.26
MN Hart,13,8,0,61,16,7.62,101,1,0,0,60.39
JD Love,3,3,0,61,43,20.33,100,0,0,0,61
EO Odumbe,8,7,1,61,20,10.16,150,0,0,0,40.66
DR Parry,6,5,1,61,32,15.25,77,0,0,0,79.22
Shakeel Ahmed jnr,2,2,0,61,36,30.5,128,0,0,0,47.65
L Sreekumar,4,4,0,61,28,15.25,73,0,0,0,83.56
ELR Stewart,6,6,2,61,23,15.25,116,0,0,0,52.58
DS Wesonga,4,4,1,61,33,20.33,108,0,0,0,56.48
RM West,10,4,2,61,29,30.5,41,1,0,0,148.78
GE Bradburn,11,10,3,60,30,8.57,130,1,0,0,46.15
JJ Celestine,8,8,0,60,20,7.5,135,1,0,0,44.44
ST Clarke,10,8,2,60,20,10,58,1,0,0,103.44
Humayun Farhat,5,3,0,60,39,20,56,0,0,0,107.14
JA Jameson,3,3,0,60,28,20,158,0,0,0,37.97
NC McGarrell,17,10,2,60,19,7.5,98,2,0,0,61.22
Abdul Jabbar,2,2,0,59,44,29.5,82,0,0,0,71.95
WD Balaji Rao,10,8,0,59,24,7.37,89,0,0,0,66.29
Gazi Ashraf,7,7,0,59,18,8.42,239,1,0,0,24.68
MBS Jonkman,16,9,4,59,16,11.8,79,1,0,0,74.68
MA Parker,10,8,2,59,22,9.83,104,0,0,0,56.73
RO Butcher,3,3,0,58,52,19.33,68,0,1,0,85.29
Imran Haider,20,14,7,58,18,8.28,136,3,0,0,42.64
TMK Mawoyo,7,7,0,58,15,8.28,160,1,0,0,36.25
D Murphy,8,7,2,58,20,11.6,118,0,0,0,49.15
Saqlain Haider,5,4,0,58,28,14.5,77,0,0,0,75.32
M van Schoor,5,5,1,58,24,14.5,111,0,0,0,52.25
BM Wheeler,6,4,4,58,39,0,47,0,0,0,123.4
B Yardley,7,4,0,58,28,14.5,98,1,0,0,59.18
KD Boyce,8,4,0,57,34,14.25,77,0,0,0,74.02
Ehsanul Haque,6,6,0,57,20,9.5,129,1,0,0,44.18
Frasat Ali,3,3,0,57,45,19,176,1,0,0,32.38
G Salmond,5,5,0,57,31,11.4,109,0,0,0,52.29
AJ Tye,7,7,3,57,19,14.25,48,0,0,0,118.75
V Aravind,3,3,0,56,23,18.66,73,0,0,0,76.71
RS Haire,2,2,0,56,54,28,72,0,1,0,77.77
JK Lever,22,11,4,56,27,8,152,1,0,0,36.84
NM Odhiambo,8,6,0,56,29,9.33,121,0,0,0,46.28
Sohail Fazal,2,2,0,56,32,28,59,0,0,0,94.91
LL Tsotsobe,61,21,13,56,16,7,109,3,0,0,51.37
MA Wood,51,17,10,56,13,8,63,3,0,0,88.88
MW Douglas,6,6,0,55,30,9.16,123,1,0,0,44.71
FY Fazal,1,1,1,55,55,0,61,0,1,0,90.16
TV Mufambisi,6,6,0,55,21,9.16,90,0,0,0,61.11
SJ Palframan,7,4,0,55,28,13.75,80,0,0,0,68.75
TK Patel,5,5,3,55,50,27.5,102,0,1,0,53.92
EC Rainsford,39,23,13,55,9,5.5,134,2,0,0,41.04
SK Ranasinghe,4,3,0,55,41,18.33,81,1,0,0,67.9
Abdul Shakoor,3,3,0,54,24,18,102,0,0,0,52.94
Arshad Ali,4,4,0,54,41,13.5,102,1,0,0,52.94
RJ Campbell,2,2,0,54,38,27,70,0,0,0,77.14
RD Jackman,15,9,1,54,14,6.75,93,1,0,0,58.06
RWT Key,5,5,0,54,19,10.8,135,1,0,0,40
J Kila,6,6,2,54,21,13.5,63,1,0,0,85.71
BJ McKechnie,14,8,4,54,27,13.5,145,1,0,0,37.24
Mohammad Iqbal,5,5,0,54,30,10.8,80,1,0,0,67.5
JV Paranjpe,4,4,1,54,27,18,91,0,0,0,59.34
RG Samuels,8,5,2,54,36,18,63,0,0,0,85.71
RK Sethi,3,3,0,54,30,18,185,0,0,0,29.18
S Venkataraghavan,15,9,4,54,26,10.8,126,2,0,0,42.85
BCJ Cutting,4,2,0,53,27,26.5,67,0,0,0,79.1
Ghulam Ali,3,3,0,53,38,17.66,121,0,0,0,43.8
Mafizur Rahman,4,4,1,53,16,17.66,104,0,0,0,50.96
Manjural Islam,34,22,13,53,13,5.88,134,4,0,0,39.55
WP Masakadza,17,10,1,53,15,5.88,125,3,0,0,42.4
Mohammad Sharif,9,9,5,53,13,13.25,102,1,0,0,51.96
RAP Nissanka,23,13,5,53,11,6.62,140,2,0,0,37.85
DL Underwood,26,13,4,53,17,5.88,133,2,0,0,39.84
CAK Walton,9,8,0,53,19,6.62,86,4,0,0,61.62
AJ Woodcock,1,1,0,53,53,53,67,0,1,0,79.1
JE Brinkley,5,5,0,52,23,10.4,118,1,0,0,44.06
TK Canning,4,4,1,52,23,17.33,73,1,0,0,71.23
JS Malhotra,5,5,0,52,18,10.4,71,1,0,0,73.23
B Mavuta,7,5,1,52,20,13,47,1,0,0,110.63
AK Perera,6,4,0,52,31,13,83,0,0,0,62.65
N Pokana,14,9,4,52,11,10.4,106,1,0,0,49.05
Zahoor Khan,17,13,4,52,16,5.77,77,3,0,0,67.53
CS Cowdrey,3,3,1,51,46,25.5,46,1,0,0,110.86
D Dasgupta,5,4,1,51,24,17,82,1,0,0,62.19
AH Gray,25,11,5,51,10,8.5,77,1,0,0,66.23
A Mithun,5,3,0,51,24,17,55,0,0,0,92.72
CA Pujara,5,5,0,51,27,10.2,130,2,0,0,39.23
KW Richardson,22,10,5,51,19,10.2,56,2,0,0,91.07
BS Sandhu,22,7,3,51,16,12.75,97,2,0,0,52.57
DE Bollinger,39,8,2,50,30,8.33,54,1,0,0,92.59
NE Clarke,5,5,0,50,32,10,112,2,0,0,44.64
JG Heron,6,6,0,50,18,8.33,163,1,0,0,30.67
PA Horne,4,4,0,50,18,12.5,122,1,0,0,40.98
J Lewis,13,8,2,50,17,8.33,63,0,0,0,79.36
D Ravu,8,7,3,50,38,12.5,79,2,0,0,63.29
IM Stanger,5,5,0,50,27,10,150,0,0,0,33.33
CT Tremlett,15,11,4,50,19,7.14,89,1,0,0,56.17
Zeeshan Siddiqi,2,2,0,50,43,25,111,0,0,0,45.04
ST Banerjee,6,5,3,49,25,24.5,42,0,0,0,116.66
DB Close,3,3,0,49,43,16.33,50,0,0,0,98
WW Daniel,18,5,4,49,16,49,56,0,0,0,87.5
DJ Gandhi,3,3,0,49,30,16.33,97,0,0,0,50.51
CK Hooper,5,5,2,49,27,16.33,60,1,0,0,81.66
Maninder Singh,59,18,14,49,8,12.25,90,1,0,0,54.44
E Otieno,26,17,7,49,11,4.9,136,5,0,0,36.02
D Ranatunga,4,4,0,49,25,12.25,156,1,0,0,31.41
BA Reid,61,21,8,49,10,3.76,117,1,0,0,41.88
GK Robertson,10,6,0,49,17,8.16,48,1,0,0,102.08
MMC Schewe,5,4,1,49,20,16.33,68,0,0,0,72.05
SS Tiwary,3,2,2,49,37,0,56,0,0,0,87.5
KEA Upashantha,12,8,1,49,15,7,86,0,0,0,56.97
Arafat Sunny,16,11,7,48,15,12,92,1,0,0,52.17
GG Arnold,14,6,3,48,18,16,75,1,0,0,64
JH Hampshire,3,3,1,48,25,24,86,0,0,0,55.81
RJ Harris,21,13,7,48,21,8,48,0,0,0,100
Mohammad Irfan,60,33,21,48,12,4,149,8,0,0,32.21
CB Mpofu,83,40,20,48,6,2.4,202,7,0,0,23.76
MW Pringle,17,8,3,48,13,9.6,56,1,0,0,85.71
PC Strydom,10,8,3,48,34,9.6,94,1,0,0,51.06
MG Vandort,1,1,0,48,48,48,117,0,0,0,41.02
JJ Whitaker,2,2,1,48,44,48,65,0,0,0,73.84
Zafar Iqbal,8,6,0,48,18,8,62,1,0,0,77.41
Zulqarnain Haider,4,4,2,48,19,24,68,0,0,0,70.58
A Codrington,9,8,0,47,16,5.87,92,2,0,0,51.08
FA Dennis,3,3,0,47,25,15.66,171,0,0,0,27.48
Fayyaz Ahmed,3,3,2,47,37,47,100,0,0,0,47
ER Fernando,3,3,0,47,22,15.66,66,0,0,0,71.21
L Ngidi,22,9,6,47,19,15.66,66,0,0,0,71.21
Sarandeep Singh,5,4,1,47,19,15.66,73,0,0,0,64.38
BGK Walker,11,7,4,47,16,15.66,79,0,0,0,59.49
Jawahir Shah,3,3,0,46,37,15.33,114,0,0,0,40.35
KK Nair,2,2,0,46,39,23,88,0,0,0,52.27
J Nyumbu,19,14,4,46,18,4.6,89,3,0,0,51.68
PP Ojha,18,10,8,46,16,23,112,0,0,0,41.07
IR Redpath,5,5,0,46,24,9.2,67,1,0,0,68.65
Skhawat Ali,4,4,0,46,28,11.5,109,1,0,0,42.2
TB Sole,10,7,1,46,20,7.66,43,0,0,0,106.97
Azeem Hafeez,15,10,7,45,15,15,104,1,0,0,43.26
M Karg,3,2,0,45,41,22.5,65,0,0,0,69.23
DA Murray,10,7,2,45,35,9,140,1,0,0,32.14
GR Robertson,13,7,4,45,15,15,55,0,0,0,81.81
S Thuraisingam,10,9,2,45,13,6.42,108,1,0,0,41.66
PJ Wiseman,15,7,5,45,16,22.5,83,0,0,0,54.21
VR Brown,3,3,0,44,32,14.66,85,0,0,0,51.76
NA de Groot,6,6,0,44,17,7.33,127,3,0,0,34.64
Golam Faruq,5,4,2,44,23,22,104,0,0,0,42.3
AV Mankad,1,1,0,44,44,44,61,0,0,0,72.13
RD McCann,8,5,1,44,18,11,77,1,0,0,57.14
BP Patterson,59,20,15,44,13,8.8,101,1,0,0,43.56
RH Poonawala,2,2,0,44,22,22,56,0,0,0,78.57
S Sreesanth,53,21,10,44,10,4,121,3,0,0,36.36
JH Stander,5,5,1,44,22,11,75,1,0,0,58.66
HR Bryan,15,8,2,43,11,7.16,71,1,0,0,60.56
Faisal Hossain,6,5,1,43,17,10.75,91,1,0,0,47.25
KHRK Fernando,7,5,3,43,23,21.5,72,0,0,0,59.72
AR Kapoor,17,6,0,43,19,7.16,63,3,0,0,68.25
A Mishra,36,11,3,43,14,5.37,82,2,0,0,52.43
Salman Faris,3,3,0,43,27,14.33,79,1,0,0,54.43
WN Slack,2,2,0,43,34,21.5,85,0,0,0,50.58
GB Stevenson,4,4,3,43,28,43,56,0,0,0,76.78
SJ Swanepoel,5,5,0,43,23,8.6,94,0,0,0,45.74
Anwar Hossain,1,1,0,42,42,42,107,0,0,0,39.25
Azmat Rana,2,2,1,42,22,42,73,0,0,0,57.53
MJ Fourie,7,5,3,42,19,21,51,0,0,0,82.35
GJ Gilmour,5,2,1,42,28,42,39,0,0,0,107.69
JN Maguire,23,11,5,42,14,7,71,1,0,0,59.15
JL Pattinson,15,8,4,42,13,10.5,80,0,0,0,52.5
MH Richardson,4,4,0,42,26,10.5,97,1,0,0,43.29
Shaheen Shah Afridi,19,8,6,42,19,21,64,1,0,0,65.62
JS Foster,11,6,3,41,13,13.66,71,0,0,0,57.74
SP Heaney,4,4,0,41,19,10.25,92,0,0,0,44.56
PA Hitchcock,14,7,3,41,11,10.25,61,1,0,0,67.21
Mehmood Quaraishy,3,3,1,41,19,20.5,154,0,0,0,26.62
WP Saha,9,5,2,41,16,13.66,56,0,0,0,73.21
Shafiq Ahmed,3,3,0,41,29,13.66,91,0,0,0,45.05
Taskin Ahmed,32,16,6,41,14,4.1,99,3,0,0,41.41
SR Welsh,3,3,1,41,32,20.5,78,0,0,0,52.56
Bilal Asif,3,3,0,40,38,13.33,49,1,0,0,81.63
PC Connell,13,5,3,40,22,20,73,1,0,0,54.79
DR Hadlee,11,7,2,40,20,8,85,3,0,0,47.05
Khaliq Dad,6,4,1,40,20,13.33,69,1,0,0,57.97
S Lamichhane,6,5,1,40,15,10,69,0,0,0,57.97
PS Masvaure,2,2,0,40,39,20,60,0,0,0,66.66
Mohammad Nadeem,4,3,1,40,29,20,89,0,0,0,44.94
ML Patel,3,3,0,40,25,13.33,95,1,0,0,42.1
SJ Rixon,6,6,3,40,20,13.33,98,1,0,0,40.81
DJ ter Braak,2,2,0,40,39,20,94,0,0,0,42.55
